h_ff_val	real_val	problemName	count
57	62	pfile20	89
57	61	pfile20	120
56	63	pfile20	48
56	60	pfile20	89
55	58	pfile20	94
56	61	pfile20	56
57	64	pfile20	54
55	61	pfile20	20
55	59	pfile20	62
55	56	pfile20	109
55	54	pfile20	133
55	60	pfile20	46
54	55	pfile20	130
56	64	pfile20	36
55	55	pfile20	117
55	63	pfile20	14
55	57	pfile20	96
54	57	pfile20	90
56	65	pfile20	25
54	58	pfile20	67
57	55	pfile20	113
54	56	pfile20	116
56	54	pfile20	120
56	66	pfile20	9
54	59	pfile20	61
54	53	pfile20	124
53	56	pfile20	83
55	62	pfile20	12
54	54	pfile20	139
53	54	pfile20	120
56	62	pfile20	43
53	55	pfile20	97
55	65	pfile20	4
53	58	pfile20	39
53	57	pfile20	47
54	60	pfile20	27
55	64	pfile20	8
55	66	pfile20	3
53	64	pfile20	7
55	53	pfile20	89
53	52	pfile20	153
52	52	pfile20	159
53	53	pfile20	129
52	56	pfile20	44
52	54	pfile20	87
52	58	pfile20	22
54	61	pfile20	10
52	53	pfile20	142
51	57	pfile20	17
54	52	pfile20	95
52	55	pfile20	79
53	59	pfile20	25
54	62	pfile20	9
53	51	pfile20	104
52	51	pfile20	203
52	57	pfile20	32
51	53	pfile20	71
51	50	pfile20	155
51	52	pfile20	118
51	54	pfile20	50
52	50	pfile20	165
53	60	pfile20	13
51	59	pfile20	7
50	57	pfile20	10
52	59	pfile20	16
51	55	pfile20	42
53	50	pfile20	120
54	51	pfile20	70
50	52	pfile20	91
51	56	pfile20	16
51	49	pfile20	100
51	51	pfile20	186
50	49	pfile20	212
50	50	pfile20	268
49	49	pfile20	454
52	49	pfile20	133
49	50	pfile20	345
50	51	pfile20	129
49	51	pfile20	218
49	53	pfile20	91
48	49	pfile20	474
48	48	pfile20	634
49	54	pfile20	43
48	51	pfile20	186
48	50	pfile20	291
49	48	pfile20	301
49	55	pfile20	21
49	52	pfile20	92
48	54	pfile20	16
47	51	pfile20	105
46	50	pfile20	129
48	52	pfile20	109
49	56	pfile20	7
47	50	pfile20	199
48	53	pfile20	50
47	47	pfile20	713
47	48	pfile20	571
47	49	pfile20	321
47	53	pfile20	26
50	54	pfile20	44
50	55	pfile20	21
48	47	pfile20	521
50	53	pfile20	47
47	52	pfile20	56
46	49	pfile20	214
45	52	pfile20	21
45	51	pfile20	53
50	48	pfile20	141
52	48	pfile20	71
51	48	pfile20	78
49	47	pfile20	180
46	52	pfile20	37
47	46	pfile20	607
48	46	pfile20	336
46	48	pfile20	349
45	48	pfile20	267
46	45	pfile20	674
46	46	pfile20	814
46	51	pfile20	74
47	45	pfile20	337
45	47	pfile20	494
46	47	pfile20	662
44	49	pfile20	85
44	50	pfile20	68
45	45	pfile20	773
45	46	pfile20	692
44	47	pfile20	284
45	44	pfile20	679
44	45	pfile20	650
46	44	pfile20	346
48	45	pfile20	145
45	49	pfile20	133
43	49	pfile20	50
45	50	pfile20	70
44	44	pfile20	842
44	48	pfile20	143
44	46	pfile20	532
43	46	pfile20	272
47	44	pfile20	141
46	43	pfile20	145
45	43	pfile20	470
48	44	pfile20	55
47	43	pfile20	44
45	42	pfile20	229
44	42	pfile20	370
44	43	pfile20	827
43	44	pfile20	514
43	48	pfile20	65
43	43	pfile20	889
43	45	pfile20	399
43	47	pfile20	127
42	48	pfile20	35
43	42	pfile20	648
42	42	pfile20	948
42	43	pfile20	494
44	51	pfile20	34
42	45	pfile20	212
41	48	pfile20	17
41	44	pfile20	243
41	41	pfile20	910
42	46	pfile20	117
42	41	pfile20	684
42	44	pfile20	319
40	43	pfile20	207
40	44	pfile20	90
40	42	pfile20	315
40	40	pfile20	508
41	43	pfile20	368
41	42	pfile20	539
41	46	pfile20	55
39	43	pfile20	74
40	45	pfile20	48
41	45	pfile20	112
41	40	pfile20	773
43	41	pfile20	265
39	45	pfile20	19
39	42	pfile20	141
39	39	pfile20	440
41	47	pfile20	26
40	41	pfile20	411
38	41	pfile20	130
40	39	pfile20	503
42	40	pfile20	354
38	43	pfile20	36
40	46	pfile20	30
38	44	pfile20	17
39	44	pfile20	41
43	40	pfile20	122
41	39	pfile20	511
39	41	pfile20	204
40	38	pfile20	444
39	38	pfile20	426
42	39	pfile20	115
41	38	pfile20	122
39	40	pfile20	325
39	37	pfile20	302
38	37	pfile20	269
40	37	pfile20	116
38	39	pfile20	228
38	42	pfile20	54
38	40	pfile20	233
37	37	pfile20	323
36	37	pfile20	344
37	38	pfile20	218
36	38	pfile20	248
44	41	pfile20	221
46	42	pfile20	65
45	41	pfile20	99
44	40	pfile20	94
46	41	pfile20	19
45	40	pfile20	20
46	53	pfile20	14
43	39	pfile20	52
44	39	pfile20	12
42	47	pfile20	47
50	47	pfile20	72
49	46	pfile20	102
49	45	pfile20	34
37	41	pfile20	61
37	42	pfile20	32
42	38	pfile20	73
37	39	pfile20	214
37	40	pfile20	95
38	36	pfile20	247
38	38	pfile20	261
39	36	pfile20	127
41	37	pfile20	104
36	39	pfile20	107
43	50	pfile20	19
44	52	pfile20	6
45	53	pfile20	11
43	38	pfile20	6
42	37	pfile20	18
38	35	pfile20	51
41	36	pfile20	41
39	35	pfile20	65
37	35	pfile20	209
37	36	pfile20	242
40	36	pfile20	58
36	34	pfile20	239
36	36	pfile20	383
37	34	pfile20	68
36	35	pfile20	346
36	40	pfile20	70
72	100	pfile20	3
73	103	pfile20	1
88	82	pfile20	1
88	107	pfile20	1
71	90	pfile20	50
71	92	pfile20	29
70	94	pfile20	4
70	89	pfile20	47
70	91	pfile20	14
70	96	pfile20	2
70	92	pfile20	6
71	94	pfile20	8
65	83	pfile20	29
66	87	pfile20	15
65	86	pfile20	6
67	88	pfile20	4
65	85	pfile20	18
58	69	pfile20	31
60	57	pfile20	65
61	57	pfile20	31
59	56	pfile20	53
59	55	pfile20	29
60	56	pfile20	40
58	55	pfile20	79
58	54	pfile20	43
57	53	pfile20	55
56	53	pfile20	87
56	52	pfile20	49
55	51	pfile20	78
57	54	pfile20	68
55	52	pfile20	59
50	56	pfile20	17
52	61	pfile20	4
51	60	pfile20	9
51	58	pfile20	8
50	59	pfile20	8
50	58	pfile20	8
51	61	pfile20	6
52	60	pfile20	8
53	65	pfile20	3
53	62	pfile20	5
55	50	pfile20	24
56	51	pfile20	27
54	49	pfile20	42
54	50	pfile20	70
55	49	pfile20	15
53	49	pfile20	74
53	48	pfile20	46
54	48	pfile20	25
53	47	pfile20	21
51	47	pfile20	35
52	47	pfile20	48
51	46	pfile20	23
52	46	pfile20	22
53	46	pfile20	13
51	45	pfile20	2
52	45	pfile20	14
50	46	pfile20	55
48	55	pfile20	10
40	35	pfile20	33
42	36	pfile20	1
41	35	pfile20	2
39	34	pfile20	52
38	34	pfile20	65
40	34	pfile20	4
38	33	pfile20	36
35	35	pfile20	399
37	33	pfile20	66
36	32	pfile20	72
34	32	pfile20	325
35	34	pfile20	429
35	37	pfile20	278
34	35	pfile20	541
32	34	pfile20	278
37	32	pfile20	55
35	31	pfile20	57
35	32	pfile20	84
36	33	pfile20	115
35	33	pfile20	358
33	32	pfile20	650
34	33	pfile20	512
34	34	pfile20	435
33	34	pfile20	498
31	32	pfile20	380
36	31	pfile20	86
35	36	pfile20	533
37	31	pfile20	42
35	30	pfile20	75
33	30	pfile20	139
33	33	pfile20	513
31	31	pfile20	677
36	30	pfile20	23
34	29	pfile20	28
34	31	pfile20	113
32	29	pfile20	218
32	33	pfile20	424
30	30	pfile20	572
33	31	pfile20	410
35	29	pfile20	6
33	28	pfile20	6
34	30	pfile20	82
31	28	pfile20	324
32	30	pfile20	469
32	31	pfile20	665
29	29	pfile20	605
32	28	pfile20	87
33	29	pfile20	80
30	27	pfile20	353
30	29	pfile20	488
31	29	pfile20	611
31	30	pfile20	630
32	32	pfile20	640
29	30	pfile20	367
29	27	pfile20	619
30	28	pfile20	633
29	28	pfile20	511
29	26	pfile20	292
28	28	pfile20	731
30	31	pfile20	226
31	27	pfile20	120
28	27	pfile20	781
28	25	pfile20	269
29	31	pfile20	278
27	28	pfile20	555
27	27	pfile20	833
30	26	pfile20	128
28	29	pfile20	536
27	24	pfile20	377
28	30	pfile20	327
26	27	pfile20	590
26	26	pfile20	856
28	26	pfile20	752
29	25	pfile20	151
26	24	pfile20	544
27	25	pfile20	615
25	23	pfile20	521
25	25	pfile20	1099
26	25	pfile20	731
27	26	pfile20	744
27	29	pfile20	439
26	28	pfile20	536
25	26	pfile20	893
24	22	pfile20	421
24	24	pfile20	1118
24	26	pfile20	768
25	24	pfile20	949
23	22	pfile20	1107
24	25	pfile20	1066
23	21	pfile20	496
23	23	pfile20	1550
24	23	pfile20	956
22	21	pfile20	1325
26	23	pfile20	412
24	21	pfile20	151
21	20	pfile20	1259
21	22	pfile20	1557
22	22	pfile20	1732
22	23	pfile20	1479
23	24	pfile20	1354
22	24	pfile20	1011
23	26	pfile20	319
23	25	pfile20	895
20	20	pfile20	1527
20	19	pfile20	1131
20	21	pfile20	1641
22	20	pfile20	605
21	21	pfile20	1544
21	23	pfile20	1115
22	25	pfile20	323
20	22	pfile20	940
19	19	pfile20	1532
18	18	pfile20	1466
22	19	pfile20	102
19	20	pfile20	1418
19	22	pfile20	447
19	21	pfile20	852
20	24	pfile20	100
17	17	pfile20	1002
21	18	pfile20	51
18	19	pfile20	1189
18	20	pfile20	724
18	21	pfile20	451
19	23	pfile20	136
19	18	pfile20	998
16	16	pfile20	637
20	17	pfile20	124
17	18	pfile20	891
16	18	pfile20	522
16	19	pfile20	197
16	17	pfile20	697
17	19	pfile20	508
18	17	pfile20	910
15	15	pfile20	638
15	17	pfile20	591
15	16	pfile20	633
15	18	pfile20	171
17	16	pfile20	725
19	16	pfile20	82
14	14	pfile20	628
16	15	pfile20	574
15	19	pfile20	7
16	20	pfile20	8
13	13	pfile20	412
15	14	pfile20	321
14	15	pfile20	552
14	17	pfile20	124
14	16	pfile20	510
14	18	pfile20	7
12	12	pfile20	255
14	13	pfile20	134
13	14	pfile20	416
13	16	pfile20	32
13	15	pfile20	116
13	17	pfile20	8
13	12	pfile20	105
11	11	pfile20	204
12	13	pfile20	321
11	13	pfile20	68
11	12	pfile20	150
12	14	pfile20	99
11	14	pfile20	23
10	10	pfile20	137
12	11	pfile20	73
12	15	pfile20	55
11	15	pfile20	5
11	10	pfile20	40
9	9	pfile20	111
10	11	pfile20	157
9	11	pfile20	62
9	10	pfile20	98
10	12	pfile20	39
9	12	pfile20	21
8	8	pfile20	92
10	9	pfile20	30
10	13	pfile20	19
9	13	pfile20	1
7	7	pfile20	118
9	8	pfile20	26
8	9	pfile20	12
8	11	pfile20	4
8	10	pfile20	61
8	12	pfile20	1
8	7	pfile20	5
6	6	pfile20	105
7	8	pfile20	47
6	8	pfile20	1
6	7	pfile20	65
7	9	pfile20	38
6	9	pfile20	1
5	5	pfile20	127
7	6	pfile20	4
6	5	pfile20	4
5	6	pfile20	40
4	6	pfile20	1
4	4	pfile20	147
3	3	pfile20	123
2	2	pfile20	104
4	5	pfile20	21
1	1	pfile20	71
0	0	pfile20	4
80	73	pfile20	1
68	89	pfile20	5
68	88	pfile20	14
65	84	pfile20	19
64	81	pfile20	20
61	78	pfile20	2
61	76	pfile20	10
62	81	pfile20	3
59	73	pfile20	7
62	79	pfile20	8
61	80	pfile20	3
61	75	pfile20	14
61	77	pfile20	6
63	80	pfile20	11
67	62	pfile20	2
65	60	pfile20	1
60	78	pfile20	1
59	76	pfile20	2
58	70	pfile20	12
57	68	pfile20	13
62	57	pfile20	19
61	56	pfile20	26
60	55	pfile20	30
61	55	pfile20	13
62	56	pfile20	12
61	54	pfile20	11
56	67	pfile20	7
62	55	pfile20	3
60	53	pfile20	12
61	53	pfile20	10
60	54	pfile20	13
59	54	pfile20	26
56	68	pfile20	2
62	54	pfile20	10
59	52	pfile20	20
59	53	pfile20	17
58	53	pfile20	34
58	51	pfile20	11
58	52	pfile20	25
60	52	pfile20	6
57	50	pfile20	17
57	52	pfile20	27
56	50	pfile20	5
57	51	pfile20	18
56	49	pfile20	7
57	49	pfile20	8
58	50	pfile20	5
56	48	pfile20	3
58	48	pfile20	1
55	48	pfile20	12
54	47	pfile20	15
57	47	pfile20	1
55	47	pfile20	6
54	46	pfile20	12
53	45	pfile20	19
56	45	pfile20	1
52	44	pfile20	9
54	45	pfile20	1
53	44	pfile20	2
50	45	pfile20	10
51	43	pfile20	1
49	44	pfile20	13
51	44	pfile20	2
52	43	pfile20	1
50	44	pfile20	10
49	43	pfile20	16
48	42	pfile20	16
49	42	pfile20	3
48	43	pfile20	23
50	43	pfile20	1
47	41	pfile20	20
47	42	pfile20	17
46	40	pfile20	20
48	41	pfile20	1
45	39	pfile20	10
47	40	pfile20	2
44	38	pfile20	6
38	32	pfile20	28
39	33	pfile20	2
39	32	pfile20	1
38	31	pfile20	1
34	28	pfile20	2
32	27	pfile20	6
31	26	pfile20	4
28	24	pfile20	137
27	23	pfile20	169
25	22	pfile20	204
25	28	pfile20	178
21	24	pfile20	446
21	27	pfile20	10
21	25	pfile20	104
20	23	pfile20	440
21	19	pfile20	749
19	24	pfile20	3
20	18	pfile20	773
18	22	pfile20	103
19	17	pfile20	691
17	20	pfile20	277
17	21	pfile20	32
18	23	pfile20	2
18	16	pfile20	610
17	15	pfile20	498
16	14	pfile20	304
15	13	pfile20	153
14	12	pfile20	63
12	16	pfile20	2
13	11	pfile20	29
12	10	pfile20	39
16	13	pfile20	22
15	12	pfile20	20
7	10	pfile20	2
80	76	pfile20	2
67	87	pfile20	9
67	89	pfile20	4
63	79	pfile20	14
64	88	pfile20	1
65	88	pfile20	3
64	85	pfile20	8
64	83	pfile20	8
64	84	pfile20	9
64	86	pfile20	3
64	87	pfile20	6
65	87	pfile20	7
63	83	pfile20	1
65	90	pfile20	1
57	70	pfile20	4
64	59	pfile20	2
57	73	pfile20	1
64	58	pfile20	1
57	74	pfile20	1
55	67	pfile20	1
56	71	pfile20	1
54	63	pfile20	8
54	67	pfile20	2
54	65	pfile20	3
53	66	pfile20	3
52	64	pfile20	4
52	65	pfile20	1
52	63	pfile20	3
53	63	pfile20	5
53	61	pfile20	2
52	62	pfile20	2
51	63	pfile20	6
50	61	pfile20	2
51	62	pfile20	4
50	60	pfile20	3
50	64	pfile20	1
50	62	pfile20	2
49	58	pfile20	3
48	56	pfile20	8
48	58	pfile20	6
51	64	pfile20	2
52	66	pfile20	1
49	59	pfile20	3
50	63	pfile20	3
52	67	pfile20	1
49	61	pfile20	1
49	57	pfile20	2
48	57	pfile20	4
47	59	pfile20	2
47	55	pfile20	12
47	61	pfile20	1
46	54	pfile20	20
47	57	pfile20	1
47	58	pfile20	3
46	56	pfile20	2
47	54	pfile20	7
48	60	pfile20	1
47	56	pfile20	11
46	58	pfile20	1
45	54	pfile20	14
45	56	pfile20	1
44	54	pfile20	4
44	53	pfile20	3
44	57	pfile20	1
45	55	pfile20	7
46	57	pfile20	1
46	55	pfile20	9
45	57	pfile20	1
43	51	pfile20	7
44	55	pfile20	1
42	50	pfile20	7
42	49	pfile20	8
40	49	pfile20	2
39	48	pfile20	1
37	47	pfile20	1
35	39	pfile20	47
35	40	pfile20	18
37	44	pfile20	5
37	43	pfile20	15
36	41	pfile20	36
37	45	pfile20	3
34	39	pfile20	26
36	42	pfile20	14
36	43	pfile20	6
35	42	pfile20	9
35	43	pfile20	5
36	44	pfile20	2
35	44	pfile20	1
35	38	pfile20	89
35	41	pfile20	6
34	38	pfile20	54
34	41	pfile20	6
34	36	pfile20	354
34	40	pfile20	11
34	42	pfile20	1
34	37	pfile20	145
32	37	pfile20	33
32	35	pfile20	128
33	35	pfile20	321
33	38	pfile20	29
33	39	pfile20	13
32	36	pfile20	52
33	40	pfile20	8
32	40	pfile20	2
33	36	pfile20	123
33	41	pfile20	1
33	37	pfile20	42
31	35	pfile20	39
31	34	pfile20	90
32	38	pfile20	16
31	36	pfile20	11
31	38	pfile20	1
31	33	pfile20	245
32	39	pfile20	1
30	32	pfile20	234
30	35	pfile20	9
30	34	pfile20	30
30	33	pfile20	117
31	37	pfile20	6
31	39	pfile20	1
30	37	pfile20	2
29	34	pfile20	15
29	32	pfile20	150
29	33	pfile20	30
30	36	pfile20	6
29	35	pfile20	6
28	32	pfile20	29
27	31	pfile20	48
28	34	pfile20	9
27	33	pfile20	6
28	33	pfile20	17
27	30	pfile20	140
28	31	pfile20	209
26	29	pfile20	167
27	32	pfile20	11
26	30	pfile20	63
26	31	pfile20	8
24	28	pfile20	27
25	30	pfile20	7
24	27	pfile20	242
25	29	pfile20	44
25	27	pfile20	753
23	27	pfile20	37
23	20	pfile20	105
22	26	pfile20	55
22	27	pfile20	11
18	15	pfile20	41
11	9	pfile20	30
10	8	pfile20	42
9	7	pfile20	10
70	93	pfile20	2
71	99	pfile20	1
64	89	pfile20	2
65	89	pfile20	2
63	85	pfile20	1
72	99	pfile20	2
71	96	pfile20	3
70	95	pfile20	1
65	92	pfile20	2
66	89	pfile20	3
68	91	pfile20	4
69	91	pfile20	6
69	92	pfile20	7
69	93	pfile20	1
69	96	pfile20	1
71	97	pfile20	2
70	66	pfile20	4
66	91	pfile20	1
62	83	pfile20	1
63	81	pfile20	1
56	69	pfile20	3
54	66	pfile20	1
54	68	pfile20	1
43	52	pfile20	1
39	46	pfile20	3
41	49	pfile20	8
43	54	pfile20	1
40	47	pfile20	2
26	22	pfile20	232
25	21	pfile20	225
27	22	pfile20	19
24	20	pfile20	144
26	21	pfile20	59
30	25	pfile20	6
23	28	pfile20	8
23	19	pfile20	26
25	20	pfile20	27
22	18	pfile20	12
21	17	pfile20	4
21	26	pfile20	3
20	25	pfile20	5
19	25	pfile20	5
17	14	pfile20	5
22	28	pfile20	6
24	29	pfile20	2
28	23	pfile20	6
19	15	pfile20	1
18	14	pfile20	1
29	24	pfile20	4
20	16	pfile20	2
17	22	pfile20	1
68	94	pfile20	1
69	95	pfile20	1
67	91	pfile20	1
61	79	pfile20	2
58	76	pfile20	1
58	74	pfile20	1
56	70	pfile20	1
55	69	pfile20	1
54	64	pfile20	1
55	68	pfile20	2
41	50	pfile20	1
41	51	pfile20	1
40	48	pfile20	2
38	46	pfile20	1
38	45	pfile20	2
37	46	pfile20	1
33	27	pfile20	1
28	36	pfile20	1
29	36	pfile20	1
26	32	pfile20	4
25	31	pfile20	6
22	29	pfile20	5
21	28	pfile20	3
20	26	pfile20	2
20	27	pfile20	2
18	24	pfile20	6
18	25	pfile20	6
15	21	pfile20	3
16	21	pfile20	2
16	22	pfile20	1
15	20	pfile20	1
16	23	pfile20	1
14	20	pfile20	2
15	22	pfile20	2
14	19	pfile20	3
10	14	pfile20	3
8	6	pfile20	4
5	7	pfile20	1
5	6	pfile3	1201
6	7	pfile3	1808
6	8	pfile3	608
7	7	pfile3	2743
4	5	pfile3	508
8	8	pfile3	2341
8	7	pfile3	481
6	6	pfile3	2807
7	8	pfile3	2052
5	7	pfile3	325
6	9	pfile3	206
7	9	pfile3	742
6	10	pfile3	70
4	4	pfile3	1462
5	5	pfile3	2420
9	9	pfile3	1915
7	6	pfile3	304
8	9	pfile3	1874
7	10	pfile3	329
9	11	pfile3	608
4	6	pfile3	139
3	3	pfile3	591
5	8	pfile3	122
8	10	pfile3	826
9	10	pfile3	1234
10	10	pfile3	993
7	11	pfile3	115
6	11	pfile3	21
9	8	pfile3	358
8	11	pfile3	340
10	11	pfile3	618
8	12	pfile3	111
11	12	pfile3	256
10	12	pfile3	302
3	5	pfile3	42
2	2	pfile3	215
3	4	pfile3	133
9	12	pfile3	264
8	13	pfile3	46
10	13	pfile3	128
7	12	pfile3	55
10	14	pfile3	30
7	13	pfile3	16
10	9	pfile3	139
5	10	pfile3	3
11	11	pfile3	316
5	9	pfile3	4
4	7	pfile3	25
6	5	pfile3	45
11	13	pfile3	160
9	13	pfile3	36
1	1	pfile3	53
9	7	pfile3	15
11	15	pfile3	9
12	13	pfile3	44
11	10	pfile3	34
12	12	pfile3	34
10	8	pfile3	18
2	3	pfile3	41
11	14	pfile3	41
2	4	pfile3	23
9	14	pfile3	21
0	0	pfile3	7
8	6	pfile3	8
12	14	pfile3	27
8	14	pfile3	1
8	15	pfile3	1
11	16	pfile3	1
12	18	pfile3	1
7	14	pfile3	2
12	11	pfile3	2
9	15	pfile3	6
13	14	pfile3	3
5	4	pfile3	1
9	16	pfile3	1
11	9	pfile3	1
6	7	pfile4	2793
6	8	pfile4	1181
6	9	pfile4	874
7	8	pfile4	3688
7	9	pfile4	1662
6	10	pfile4	186
5	6	pfile4	1547
7	10	pfile4	1259
8	9	pfile4	3555
6	11	pfile4	143
8	8	pfile4	2099
5	8	pfile4	419
5	7	pfile4	623
7	11	pfile4	299
7	12	pfile4	223
9	10	pfile4	2712
8	11	pfile4	1414
7	7	pfile4	2238
9	9	pfile4	1745
5	9	pfile4	69
5	10	pfile4	40
8	10	pfile4	1935
10	12	pfile4	1017
9	12	pfile4	1183
10	11	pfile4	1478
5	5	pfile4	1700
9	11	pfile4	1541
11	13	pfile4	537
10	13	pfile4	821
8	12	pfile4	441
8	13	pfile4	257
4	7	pfile4	97
6	6	pfile4	2179
10	10	pfile4	1026
11	10	pfile4	114
11	12	pfile4	685
4	5	pfile4	634
4	4	pfile4	920
9	8	pfile4	324
4	6	pfile4	270
12	14	pfile4	259
11	14	pfile4	406
9	13	pfile4	418
9	14	pfile4	211
10	9	pfile4	196
11	11	pfile4	418
12	11	pfile4	43
3	4	pfile4	190
8	7	pfile4	310
3	5	pfile4	119
3	7	pfile4	11
3	3	pfile4	334
10	14	pfile4	320
3	6	pfile4	8
4	8	pfile4	25
7	6	pfile4	116
6	12	pfile4	30
11	15	pfile4	136
10	15	pfile4	134
12	15	pfile4	137
12	13	pfile4	196
13	15	pfile4	97
13	13	pfile4	43
7	13	pfile4	29
12	12	pfile4	149
2	3	pfile4	41
5	11	pfile4	18
2	2	pfile4	105
2	4	pfile4	29
9	7	pfile4	22
11	16	pfile4	49
14	16	pfile4	27
14	14	pfile4	14
13	16	pfile4	22
10	8	pfile4	22
12	16	pfile4	38
8	14	pfile4	8
1	1	pfile4	23
8	6	pfile4	20
8	15	pfile4	9
13	14	pfile4	27
12	10	pfile4	10
11	9	pfile4	8
12	17	pfile4	7
6	5	pfile4	10
13	17	pfile4	7
13	12	pfile4	10
0	0	pfile4	6
7	5	pfile4	4
9	16	pfile4	4
13	11	pfile4	2
7	14	pfile4	3
4	10	pfile4	1
4	9	pfile4	2
10	16	pfile4	2
11	11	pfile5	9003
11	12	pfile5	8548
10	10	pfile5	15693
11	13	pfile5	4322
11	14	pfile5	2198
12	12	pfile5	3138
10	11	pfile5	13375
9	9	pfile5	20074
9	10	pfile5	14459
12	11	pfile5	1516
11	15	pfile5	608
13	14	pfile5	561
14	16	pfile5	190
12	14	pfile5	2136
12	13	pfile5	3177
13	12	pfile5	340
10	12	pfile5	5524
10	13	pfile5	2541
8	9	pfile5	12331
9	11	pfile5	5109
8	8	pfile5	19331
11	10	pfile5	2864
10	14	pfile5	937
13	13	pfile5	472
13	15	pfile5	665
12	15	pfile5	1098
9	12	pfile5	2177
11	16	pfile5	267
13	16	pfile5	191
7	8	pfile5	8255
8	10	pfile5	3563
10	9	pfile5	3250
7	7	pfile5	15103
8	11	pfile5	1615
7	9	pfile5	2046
14	14	pfile5	140
9	13	pfile5	788
9	8	pfile5	2926
12	16	pfile5	122
6	7	pfile5	4269
6	6	pfile5	9947
13	17	pfile5	49
9	14	pfile5	263
10	15	pfile5	228
7	10	pfile5	1083
6	8	pfile5	980
8	12	pfile5	466
8	7	pfile5	2108
5	5	pfile5	5593
11	9	pfile5	138
12	10	pfile5	134
6	9	pfile5	447
15	16	pfile5	24
10	16	pfile5	41
10	8	pfile5	131
5	6	pfile5	1485
5	7	pfile5	430
4	4	pfile5	2728
13	11	pfile5	87
14	17	pfile5	10
14	15	pfile5	27
7	6	pfile5	1122
5	8	pfile5	77
6	10	pfile5	91
3	3	pfile5	987
9	7	pfile5	92
8	13	pfile5	125
4	5	pfile5	319
4	6	pfile5	154
7	12	pfile5	43
12	17	pfile5	12
7	11	pfile5	148
6	5	pfile5	352
2	2	pfile5	246
3	4	pfile5	66
3	5	pfile5	26
15	14	pfile5	6
8	6	pfile5	53
7	5	pfile5	11
5	9	pfile5	24
1	1	pfile5	42
3	6	pfile5	2
5	10	pfile5	1
4	7	pfile5	6
5	4	pfile5	20
4	8	pfile5	3
0	0	pfile5	9
9	15	pfile5	4
14	13	pfile5	2
14	12	pfile5	3
12	11	pfile6	15201
12	12	pfile6	44900
12	13	pfile6	45464
11	11	pfile6	66024
13	11	pfile6	2763
11	10	pfile6	18724
12	14	pfile6	25384
12	15	pfile6	12323
13	14	pfile6	24955
11	12	pfile6	61443
10	9	pfile6	16333
10	10	pfile6	79252
12	10	pfile6	3307
11	13	pfile6	29966
13	12	pfile6	9875
10	11	pfile6	65449
13	13	pfile6	22949
10	12	pfile6	26932
11	14	pfile6	13489
11	15	pfile6	5518
10	13	pfile6	11877
9	11	pfile6	20494
11	9	pfile6	3055
9	10	pfile6	56183
13	15	pfile6	16557
9	9	pfile6	77113
8	9	pfile6	41233
11	16	pfile6	2154
9	8	pfile6	12070
10	14	pfile6	5339
13	16	pfile6	8474
14	13	pfile6	4049
14	14	pfile6	8140
14	15	pfile6	8605
14	17	pfile6	3674
12	17	pfile6	1384
14	16	pfile6	6814
8	8	pfile6	64754
8	10	pfile6	12455
15	13	pfile6	719
12	16	pfile6	4785
14	12	pfile6	1675
10	15	pfile6	1650
9	12	pfile6	9466
10	8	pfile6	2316
9	13	pfile6	3687
7	8	pfile6	24228
8	11	pfile6	6146
8	7	pfile6	6934
13	17	pfile6	2984
15	14	pfile6	887
14	18	pfile6	1169
15	15	pfile6	1285
9	14	pfile6	1044
8	12	pfile6	1876
10	16	pfile6	315
15	16	pfile6	1272
13	18	pfile6	833
7	9	pfile6	6655
9	7	pfile6	1045
7	7	pfile6	46264
11	17	pfile6	423
8	14	pfile6	22
7	6	pfile6	3066
8	13	pfile6	431
15	17	pfile6	1657
15	19	pfile6	361
16	15	pfile6	105
16	17	pfile6	128
12	18	pfile6	396
15	18	pfile6	526
7	10	pfile6	3132
6	6	pfile6	29483
6	7	pfile6	10822
7	11	pfile6	701
6	5	pfile6	912
5	5	pfile6	15680
6	8	pfile6	2474
9	15	pfile6	103
16	18	pfile6	304
17	16	pfile6	56
9	16	pfile6	16
16	16	pfile6	178
8	6	pfile6	296
7	12	pfile6	116
6	9	pfile6	1102
5	6	pfile6	3236
6	10	pfile6	226
5	4	pfile6	152
4	4	pfile6	6960
16	19	pfile6	18
10	17	pfile6	25
12	19	pfile6	13
14	19	pfile6	34
11	18	pfile6	21
5	8	pfile6	167
4	5	pfile6	831
13	19	pfile6	11
5	7	pfile6	783
5	10	pfile6	1
3	3	pfile6	2282
17	18	pfile6	20
16	14	pfile6	13
16	20	pfile6	8
4	6	pfile6	211
3	4	pfile6	139
4	7	pfile6	15
2	2	pfile6	521
5	9	pfile6	35
7	5	pfile6	6
3	6	pfile6	4
6	11	pfile6	1
3	5	pfile6	40
1	1	pfile6	115
14	20	pfile6	1
15	20	pfile6	1
0	0	pfile6	3
12	14	pfile7	55224
11	14	pfile7	38158
11	16	pfile7	11812
13	15	pfile7	43086
13	17	pfile7	22965
12	15	pfile7	36696
14	17	pfile7	16511
11	15	pfile7	22184
10	15	pfile7	11873
13	16	pfile7	29358
15	16	pfile7	7303
13	18	pfile7	7405
14	18	pfile7	14762
10	16	pfile7	6417
10	14	pfile7	17844
12	16	pfile7	24791
11	13	pfile7	56036
12	13	pfile7	43297
14	16	pfile7	23668
14	14	pfile7	8845
13	14	pfile7	29579
12	18	pfile7	5697
